"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
34,1,1,136.5,"MMV & SZ",27,1,"Behavioural",NA,136.5,2014,"Unpublished","Dissertation",NA,"The effect of viewpoint dependence in spatial memory tasks on intrusive memories in analogue trauma","Polack, R. E. L. R.","sunjeev.kamboj@ucl.ac.uk","Not Reported","PsycInfo & ProQuest","England","Europe",3,45,"28","0.622222222","23.87","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 2, page 91","Virtual environment (shifted-viewpoint ((allocentric memory))","Ve egocentric recognition memory task","Unspecified","Control group (music)","Experimental task","Control (music)","Ve egocentric recognition memory task","Behavioural","Imagery","Indirect","Task",15,15,30,"Immediate post","Trauma film","Trauma film","Not Reported","20min","Intrusion Frequency","Intrusion frequency","Paper diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"No",NA,2.55666666666667,NA,2.80166666666667,2.53333333333333,NA,2.66666666666667,"2",NA,NA,"0.03","0.14","partial eta squared","thought intrusions",NA,NA,NA,"Film","No","Polack, 2014","Polack, 2014","Polack, 2014","Ve egocentric recognition memory task",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,-0.89,-0.217384407908602,0.0937821909955731,0.306238781011767,-0.817612418691665,0.382843602874462,-0.709852642406673,0.477795520434766,-0.650815994153853,0,0.000809349066594601,0,-0.00616835182211232,0
35,1,1,148.5,"MMV & SZ",28,1,"Behavioural",NA,148.5,2014,"Published","Journal Article","Memory","Emotional impact feedback affects how people remember an analogue trauma event","Takarangi, M. K.; Segovia, D. A.; Dawson, E.; Strange, D.","melanie.takarangi@flinders.edu.au","10.1080/09658211.2013.865238","PubMed","USA","North america",3,72,"37","0.513888889","Not Collected","Between-subject",0.5,0,0,0,1,1,0,0,0,1,1,4.5,"Page 1045","More negative feedback","More negative feedback of the film","Unspecified","No feedback","No-task","No-Task","Negative feedback","Behavioural","Verbal","Direct","Task",24,24,48,"Immediate post","Trauma film","Trauma film","Multiple","5min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of thought-based intrusions.",NA,NA,"Yes","Null",3.855,NA,2.92,4.75,NA,2.77,"-1.29",NA,NA,NA,"0.03","partial eta squared","thought intrusions; got info from author via email about sample size, raw stats and mean age",NA,NA,NA,"Film","No","Takarangi et al., 2014","Takarangi et al., 2014","Takarangi et al., 2014","Negative feedback",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.318041780846674,0.0677472708928698,0.260283059173796,-0.192113015133966,0.828196576827314,1.22190734140062,0.221742668905393,0.396865556435687,0,0.000986797076938456,0,0.0091602947293717,0
37,1,1,160.5,"MMV & SZ",30,1,"Behavioural",NA,160.5,2015,"Published","Journal Article","Plos One","Updating versus exposure to prevent consolidation of conditioned fear","Pile, Victoria; Barnhofer, Thorsten; Wild, Jennifer","jennifer.wild@psy.ox.ac.uk","10.1371/journal.pone.0122971","Web of Science","England","Europe",3,115,"87","0.756521739","26.72","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 7, page 14","Exposure group","Trauma re-exposure + verbal update","Unspecified","Control group","Experimental task","Control (view non-traumatic films)","Trauma re-exposure + verbal update","Behavioural","Imagery + verbal","Direct","Task",39,37,76,"Immediate post","Trauma film","Trauma film + CS+","6","10.85min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Positive","UPDATE + EXPOSURE condition significantly reduced diary intrusions compared to control condition","SCR",NA,"No",NA,8.375,NA,9.555,10.64,NA,11.86,"0.51","t(71)=-2.61",NA,"< .05","Not Reported","r","Intrusion content info Not Reported",NA,NA,NA,"Film","Yes","Pile et al., 2015","Pile et al., 2015","Pile et al., 2015","Trauma re-exposure + verbal update",NA,NA,NA,NA,0,NA,NA,-2.61,NA,0.200840167080095,0.0427467929282267,0.206752975621215,-0.204395665137486,0.606075999297677,0.971401579477373,0.331348342315957,0.201967603056745,0,0.00332609135778622,0,-0.0031916555505272,0
38,1,1,166,"MMV & SZ",31,1,"Pharmacological","Nitrous Oxide",166,2016,"Published","Journal Article","Psychological Medicine","Nitrous oxide speeds the reduction of distressing intrusive memories in an experimental model of psychological trauma","Das, R. K.; Tamman, A.; Nikolova, V.; Freeman, T. P.; Bisby, J. A.; Lazzarino, A. I.; Kamboj, S. K.","ravi.das@ucl.ac.uk ","10.1017/S003329171600026X","Web of Science","England","Europe",2,50,"27","0.54","24.4","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 1752","Nitrous oxide","Nitrous oxide","Decrease","Placebo (Medical air)","Experimental task","Placebo","Nitrous oxide","Pharmacological",NA,NA,NA,25,25,50,"Immediate post","Trauma film","Trauma film","2","19 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.","HR",NA,"Yes","Null",1.155,NA,1.068,1.068,NA,0.858,"0.087","t(48)=0.458",NA,"0.649","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Das et al., 2016","Das et al., 2016","Das et al., 2016","Nitrous oxide",NA,NA,NA,NA,1,NA,NA,0.458,NA,-0.0884,0.08008,0.282984098493184,-0.643048833046641,0.466248833046641,-0.312385043791177,0.754747915392707,-0.506464497350201,0,0.00189559785731348,0,-0.0434026149554711,0
39,1,1,169,"MMV",32,1,"Behavioural",NA,169,2016,"Published","Journal Article","Memory","Imagery rescripting: is incorporation of the most aversive scenes necessary?","Dibbets, Pauline; Arntz, Arnoud","Pauline.dibbets@maastrichtuniversity.nl","10.1080/09658211.2015.1043307","Web of Science","Netherlands","Europe",4,100,"76","0.76","21.6","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 691","Imaginal Exposure","Imagery rescripting","Decrease","Control group (read neutral magazines) ","Experimental task","Control (magazine reading)","Imagery rescripting","Behavioural","Imagery","Direct","Task",25,25,50,"Immediate post","Trauma film","Trauma film","Not Reported","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,3.71333333333333,0.9,4.5,4.64,1.07,5.35,"1.19","t(95)=-2.15",NA,"> .20","Not provided","Not provided","Back-transformed frequency mean reported",NA,NA,NA,"Film","No","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Dibbets & Arntz, 2016","Imagery rescripting (late)","Late",NA,NA,NA,-0.333333333333333,NA,NA,-2.15,NA,0.215763206776974,0.0597300433522956,0.244397306352373,-0.263255513673677,0.694781927227625,0.882837908474676,0.377323855382155,0.188403582270811,0,0.00147899467346117,0,-5.31402703656675e-06,0
40,1,1,174,"MMV",33,1,"Behavioural",NA,174,2016,"Published","Journal Article","Journal Of Trauma & Dissociation","The impact of dissociation on perceptual priming and intrusions after listening to auditory narratives","Dorahy, Martin J.; Peck, Rowan K.; Huntjens, Rafaele J. C.","martin.dorahy@canterbury.ac.nz","10.1080/15299732.2015.1134746","Web of Science","New Zealand","Australia",3,60,"47","0.783333333","24.57","Between-subject",1,1,1,0,1,1,0,0,0,1,1,7,"Table 3, page 420","Spinning Dot (Dissociation)","Spinning dot (dissociation)","Increase","Neutral image","Experimental task","Control (view neutral image)","Dissociation","Behavioural","Other","Indirect","Task",20,20,40,"Peri","Audio Clips","Audio Clips (1 neutral + 1 threat)","2","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,"state anxiety, dissociation","No",NA,1.085,NA,0.965,0.73,NA,0.74,"0.52",NA,NA,NA,"Not provided","Not provided","tests showed",NA,NA,NA,"Audio","No","Dorahy et al., 2016","Dorahy et al., 2016","Dorahy et al., 2016","Dissociation (spinning dots)","Spinning dots",NA,NA,NA,1,NA,NA,NA,NA,-0.382057106820711,0.0818116968054889,0.286027440651223,-0.942670890497108,0.178556676855686,-1.33573585090594,0.181635626929708,-1.13250060817148,0,0.00143367311076213,0,-0.0270140192879483,0
41,1,1,177,"MMV & SZ",34,1,"Behavioural",NA,177,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Playing the computer game tetris prior to viewing traumatic film material and subsequent intrusive memories: examining proactive interference","James, Ella L.; Lau-Zhu, Alex; Tickle, Hannah; Horsch, Antje; Holmes, Emily A.","emily.holmes@mrc-cbu.cam.ac.uk","10.1016/j.jbtep.2015.11.004","Web of Science","England","Europe",2,56,"32","0.571428571","20.59","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 31","Tetris","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",28,28,56,"Pre","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",4.86,NA,3.7,6,NA,4.91,"-1.14","t(54)=0.98",NA,"0.33","0.26","Cohen's d",NA,NA,NA,NA,"Film","No","James et al., 2016","James et al., 2016","James et al., 2016","Tetris",NA,NA,NA,NA,-1,NA,NA,-0.98,-0.26,0.25857,0.07203,0.268384053177531,-0.267462744227962,0.784602744227962,0.96343280064021,0.335330372274329,0.264790244519021,0,0.000430829612673187,0,0.0206765371875158,0
42,1,1,179,"MMV & SZ",35,1,"Behavioural",NA,179,2016,"Published","Journal Article","Sleep","Effects of sleep after experimental trauma on intrusive emotional memories","Kleim, Birgit; Wysokowsky, Julia; Schmid, Nuria; Seifritz, Erich; Rasch, Bjorn","bjoern.rasch@unifr.ch ","10.5665/sleep.6310","Web of Science","Switzerland","Europe",3,65,"65","1","23.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 2128","Sleep","Sleep","Decrease","Daytime Wake + Sleep Deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",32,33,65,"Immediate post","Trauma film + Neutral Film","Trauma film + Neutral Film","1","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","6 days","Real Time","Not provided","Positive","Sleep had lower intrusions than sleep deprivation/wake","PSG",NA,"No",NA,4.28,NA,3.27,5.91,NA,3.46,"-1.63",NA,NA,"0.019","Not provided","Not provided","Used neutral film as well but here I only coded for trauma film; check the stats reported in paper with Windy, highlighted in pink",NA,NA,NA,"Film","Yes","Kleim et al., 2016","Kleim et al., 2016","Kleim et al., 2016","Sleep",NA,NA,NA,NA,-1,"F(1,64) = 3.79",NA,NA,NA,0.4782,0.06331,0.2516147849392,-0.0149649784808325,0.971364978480832,1.90052424826924,0.0573643559329665,0.778335889847104,0,0.00445538630751449,0,0.0666449335610704,0
46,1,1,194.5,"MMV",39,1,"Behavioural",NA,194.5,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Encoding disorganized memories for an analogue trauma does not increase memory distortion or analogue symptoms of ptsd","Segovia, D. A.; Strange, D.; Takarangi, M. K.","dstrange@jjay.cuny.edu","10.1016/j.jbtep.2015.07.003","PubMed","USA","North america",6,211,"114","0.539906103","Not provided","Between-subject",0.5,1,1,1,1,1,0,0,1,1,1,8.5,"Table 4, page 133","Data-driven processing","Data-driven processing","Unspecified","No-Task","No-task","No-Task","Data-driven processing","Behavioural","Verbal","Direct","Instruction",35.16666667,35.16666667,NA,"Peri","Trauma film","Trauma film","1","3.82 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",3.035,NA,3.69,2.91,NA,4.07,"0.4",NA,NA,NA,"Not provided","Not provided","Study in total had 6 groups but we only code for 3 groups, so should we report 3 or 6 in the sample size column, the study doesn't provide info on number of participants within each condition.",NA,NA,NA,"Film","No","Segovia et al., 2016","Segovia et al., 2016","Segovia et al., 2016","Data-driven processing",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.0349000773394435,0.0455319698673534,0.213382215442978,-0.45312921960768,0.383329064928793,-0.163556635997014,0.870080184352589,-0.410492428738286,0,0.00025604369384087,0,-0.00693086156122123,0
47,1,1,205.333333333333,"SZ & MMV",40,1,"Behavioural",NA,205.333333333333,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing involuntary memory by interfering consolidation of stressful auditory information: a pilot study","Tabrizi, Fara; Jansson, Billy","billy.jansson@miun.se","10.1016/j.jbtep.2015.09.003","Web of Science","Sweden","Europe",4,41,"26","0.634146341","24","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 2, page 242","Visuospatial task (model clay)","Number counting","Decrease","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",10.3333333333333,10,20.3333333333333,"Immediate post","Aversive audio clips","Aversive audio clips","6","10min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Sound","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",2.87666666666667,NA,2.44666666666667,3.6,NA,1.68,"0.1","t(19)=2.46",NA,"0.286","Not provided","Not provided","Contact author for their distress level. They didn’t report distress level but did record this data","Contact author for their distress level. They didn’t report distress level but did record this data",NA,NA,"Audio","No","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Tabrizi & Jansson, 2016","Number counting (phonological task)","Phonological task",NA,NA,NA,-0.333333333333333,"F<1",NA,-1.46333333333333,-1.04,0.242525225121888,0.130856903126834,0.361741486598972,-0.466488088612097,0.951538538855872,0.670437962209053,0.502578641514951,0.384544894351254,0,0.000206032268103241,0,0.00110735064930545,0
51,1,1,227,"MMV",44,1,"Behavioural",NA,227,2017,"Published","Journal Article","European Journal Of Psychotraumatology","The role of guilt in posttraumatic stress disorder","Bub, Konstantin; Lommen, Miriam J. J.","M.J.J.Lommen@rug.nl","10.1080/20008198.2017.1407202","Web of Science","Netherlands","Europe",2,39,"21","0.583333333","Not reported","Between-subject",0.5,1,0,1,1,1,0,0,0,1,1,6.5,"Figure 2, page 6","Blame","Guilt induction","Increase","No-Blame","No-task","No-Task","Guilt induction","Behavioural","Emotion","Direct","Task",19,20,39,"Immediate post","Computer crash + researcher despair","Computer crash + researcher despair","Computer crash","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","1 day","Real Time","Image/thought combined","Negative","Blame had more intrusions than control",NA,NA,"No",NA,2.79,NA,2.55,0.15,NA,0.49,"2.64","t(19.26)=-4.54","Not reported","<0,001","Not reported",NA,"Is the trauma induction valid for our meta? Df inconsistent between intrusion and emotional distress",NA,NA,NA,"Computer crash","No","Bub & Lommen, 2017","Bub & Lommen, 2017","Bub & Lommen, 2017","Guilt induction",NA,NA,NA,NA,1,NA,NA,4.54,NA,-1.42646,0.12872,0.358775695943858,-2.12966036404996,-0.723259635950037,-3.97591034210749,7.01105379982334e-05,-3.17624462185141,1,0.0465496308212882,0,-0.221800775949175,0
52,1,1,229,"MMV & SZ",45,1,"Pharmacological","Hydrocortisone",229,2017,"Published","Journal Article","European Neuropsychopharmacology","Repeated cortisol administration does not reduce intrusive memories - a double blind placebo controlled experimental study","Graebener, Alexandra Heike; Michael, Tanja; Holz, Elena; Lass-Hennemann, Johanna","t.michael@mx.uni-saarland.de","10.1016/j.euroneuro.2017.09.001","Web of Science","Germany","Europe",2,65,"65","1","21.95","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Figure 4, page 8","Hydrocortisone (exogenous cortisol)","Hydrocortisone","Decrease","Placebo","Experimental task","Placebo","Hydrocortisone","Pharmacological",NA,NA,NA,32,33,65,"Delayed post","Trauma film","Trauma film","3","11 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","3 days","Real Time","Image/thought/sound/emotion combined","Null","Both conditions did not significantly in terms of intrusion frequency","ECG, EDA, Cortisol","STAI-S","Yes","Null",3.31,0.595,3.385,2.38,0.58,3.355,"0.93",NA,NA,"0.829","Not provided","Not provided","Is the manipulation delayed or immediate post","Statistics extracted from Figure 4, error bar assumed to be se; Final result averaged from Mo and Shengzi's calculation
",NA,NA,"Film","Yes","Graebener et al., 2017","Graebener et al., 2017","Graebener et al., 2017","Hydrocortisone",NA,NA,NA,"24 hours, 2 days, 3 days",1,"F(1,59) = .047 (interaction effect, time and group)",NA,NA,NA,-0.27268,0.06212,0.24923884127479,-0.761188128898589,0.215828128898589,-1.09405098581471,0.273932617393376,-0.958390984931531,0,0.00697455152286003,0,-0.0834641709202738,0
53,NA,NA,243,"MMV & SZ",46,1,"Behavioural",NA,243,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,57,"57","1","20.74","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S4, page 437","Rumination","Film-related rumination","Increase","Control group (irrelevant quiz questions)","Experimental task","Control (irrelevant quiz question)","Film-related rumination","Behavioural","Verbal","Direct","Task",28,29,57,"Immediate post","Trauma film","Trauma film","1","8 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Not provided","Null","Both conditions did not significantly in terms of intrusion frequency","HR",NA,"No",NA,1.22,NA,1.35,1.92,NA,1.61,"-0.7",NA,NA,"0.28","0.02","Partial eta squared",NA,NA,NA,NA,"Film","Yes","Kubota & Nixon, 2017, Exp. 1","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 1","Film-related rumination",NA,NA,NA,NA,-1,"F(1,51) = 2.89 (group main effect)",NA,NA,NA,0.46396,0.07209,0.268495810023173,-0.0622917876454198,0.99021178764542,1.72799717045848,0.083988731670804,0.728463837735082,0,0.00370931061476846,0,0.0607938834970166,0
54,NA,NA,252,"MMV & SZ",46,2,"Behavioural",NA,252,2017,"Published","Journal Article","Journal Of Experimental Psychopathology","An analogue investigation into the effect of trauma-related rumination on trauma intrusions and the moderating role of trait rumination and depression","Kubota, Rie; Nixon, Reginald D. V.","reg.nixon@flinders.edu.au ","10.5127/jep.058516","Web of Science","Australia","Australia",2,59,"59","1","23.82","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table S10, page 442","Rumination","Film-related rumination","Increase","Control group (free thinking)","Experimental task","Control (free thinking)","Film-related rumination","Behavioural","Verbal","Direct","Task",29,30,59,"Immediate post","Trauma film","Trauma film","1","4 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Not provided","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,2.25,NA,2.01,1.7,NA,1.82,"0.55",NA,NA,"0.26","0.02","Partial eta squared",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2017, Exp. 2","Kubota & Nixon, 2017","Kubota & Nixon, 2017, Exp. 2","Film-related rumination",NA,NA,NA,NA,1,"F(1,54) = 1.14 (group main effect)",NA,NA,NA,-0.28331,0.0685,0.261725046566048,-0.796291091269454,0.229671091269454,-1.08247186777558,0.279042909249514,-0.966670710018197,0,0.0068537410612262,0,-0.0827447565493788,0
56,1,1,258,"SZ",48,1,"Pharmacological","Nicotine",258,2013,"Published","Journal Article","Experimental And Clinical Psychopharmacology","The effects of nicotine on intrusive memories in nonsmokers","Hawkins, Kirsten A.; Cougle, Jesse R.","cougle@psy.fsu.edu","10.1037/a0033966","Web of Science","USA","North america",2,54,"26","0.481481481","18.72","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 439, Table 3","Nicotine","Nicotine","Increase","Placebo (lozenge)","Experimental task","Placebo","Nicotine","Pharmacological",NA,NA,NA,27,27,54,"Pre","Trauma film","Trauma film","20","10min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","No group difference on diary intrusion between nicotine and placebo group",NA,NA,"Yes","Null",6.26,NA,6,4.67,NA,3.55,"1.59",NA,NA,"0.42","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Hawkins & Cougle, 2013","Nicotine",NA,NA,NA,NA,1,"F(1, 53) = .670",NA,NA,NA,-0.31786,0.07501,0.273879535562627,-0.854663889702748,0.218943889702748,-1.16058324455321,0.245811422620903,-1.02859788991092,0,0.00745654147507002,0,-0.086350567296136,0
57,1,1,261,"MMV",49,1,"Behavioural",NA,261,2017,"Published","Journal Article","Annual Review Of Cybertherapy And Telemedicine","Preventing post-traumatic intrusions using virtual reality","Page, Sarah; Coxon, Matthew","sarahjpage17@gmail.com","Not Reported","Web of Science","England","Europe",3,30,"18","0.6","29.07","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 6","Tetris VR","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",10,10,20,"Immediate post","Trauma film","Trauma film","Not Reported","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","Tetris VR had lower intrusion than no task control",NA,NA,"No",NA,1.7,NA,NA,6.8,NA,NA,"-5.1",NA,NA,"0.002","Not provided","Not provided",NA,"p value come from Post-hoc test (unspecified what kind of tests)",NA,NA,"Film","No","Page & Coxon, 2017","Page & Coxon, 2017","Page & Coxon, 2017","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,NA,1.54643,0.25979,0.509695987820191,0.547425863872426,2.54543413612757,3.0340242751637,0.0024131501165235,2.27842997648459,1,0.0195573486974201,0,0.141133015452414,0
61,1,1,275,"MMV",53,1,"Behavioural",NA,275,2017,"Published","Journal Article","Psychological Trauma: Theory, Research, Practice, And Policy","Using the trauma film paradigm to explore interpersonal processes after trauma exposure","Woodward, Matthew J.; Beck, J. Gayle","mjwdward@memphis.edu","10.1037/tra0000169","Web of Science","USA","North america",2,67,"67","1","19","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 449","Presence of romantic partner","Social support","Decrease","Absence of romantic partner","No-task","No-Task","Social support","Behavioural","Emotion","Indirect","Task",32,35,67,"Peri + immediate post","Trauma film","Trauma film","1","11 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Thought","Negative","Partner present condition had more intrusions than partner absent condition",NA,"state anxiety","No",NA,3.89,NA,3.88,2.26,NA,2.28,"1.63",NA,NA,"0.04","-0.3","Beta","Is manipulation peri or immediate post/check with dr. hu",NA,NA,NA,"Film","No","Woodward & Beck, 2017","Woodward & Beck, 2017","Woodward & Beck, 2017","Social support",NA,NA,NA,NA,1,"F(1,63.7) = 4.363 (group main effect)",NA,NA,NA,-0.51207,0.06178,0.248555828738736,-0.999239424327923,-0.024900575672077,-2.06018101687026,0.0393812389860402,-1.52272924281362,0,0.0166688714977692,0,-0.129809635385301,0
66,1,1,285,"SZ",58,1,"Behavioural",NA,285,2013,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Intrusive images and voluntary memory for affective pictures: contextualization and dual-task interference","Krans, Julie; Langner, Oliver; Reinecke, Andrea; Pearson, David G.","j.krans@unsw.edu.au","10.1016/j.jbtep.2013.05.001","Web of Science","Netherlands","Europe",2,56,"43","0.767857143","21.5","Within-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 422, Table 2","Visualspatial task during encoding","Number counting","Unspecified","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",48,45.3333333333333,93.3333333333333,"Peri","Negative Pitures","Viewing pictures","36 negative pictures","~9min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","The main effect of group was only marginally significant. Context > no-context",NA,NA,"Yes","Negative",1.14333333333333,NA,1.57,0.903333333333333,NA,1.67666666666667,"1.06",NA,NA,"0.992","Not provided","Not provided","This paper also provide intrusions in the first three days and conducted analysis on both 7 days and 3 days. Should we only focuses on the 7days?",NA,NA,NA,"Picture","No","Krans et al., 2013b","Krans et al., 2013","Krans et al., 2013b","Number counting",NA,NA,NA,NA,-0.333333333333333,"F(2, 162) = 0.008",NA,NA,NA,0.157629193411256,0.0284816946842243,0.168765205786691,-0.173150609930659,0.488408996753171,0.934014761374981,0.350296278620768,-0.480709412558801,0,0.00077586652555195,0,-0.000465001835277668,0
