"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
84,NA,NA,346,"MMV",73,1,"Behavioural",NA,346,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 2, page 33","Tetris (NO PRIOR MEMORY REACTIVATION)","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Other","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",3.23,0.64,3.14,2.66,0.83,3.99,"0.9",NA,NA,"0.608","0.48","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Tetris",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.147745803723078,0.0683510561845627,0.261440349189949,-0.660168888135379,0.364677280689223,-0.56512242345474,0.57199049757767,-0.51022959247441,0,0.000997121974604077,0,-0.0240868684211475,0
87,NA,NA,356.5,"SZ",75,1,"Pharmacological","Oxytocin",356.5,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 8 ","Oxytocin + Secure priming (think and write about an attachment figure)","Oxytocin + attachment priming","Unspecified","Placebo + Neutral priming (Irrelevant writing task)","Experimental task","Placebo + Control (Irrelevant writing task)","Oxytocin","Pharmacological","Emotion","Indirect","Task",24.75,24.75,49.5,"Pre","Trauma film","Trauma film","3","4min","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group difference on diary distress between OT + secure priming and PL + secure priming group","Heart rate response; Skin conductance level",NA,"No",NA,0.9025,NA,0.86,1.0875,NA,0.96,"0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Oxytocin",NA,NA,NA,NA,-0.5,NA,NA,NA,NA,0.188259379208848,0.0573771707122586,0.23953532247303,-0.281229852838292,0.657748611255987,0.785935774587249,0.43190511462632,0.455545995625427,0,0.00213218861859857,0,0.00754623467460538,0
94,NA,NA,378,"MMV & SZ",80,1,"Behavioural",NA,378,2017,"Unpublished","Dissertation",NA,"Reducing intrusive memories of real-world stimuli via memory reconsolidation","Marks, Elizabeth H.",NA,NA,"PsycInfo & ProQuest","USA","North america",4,173,"98","0.566474","19.27","Between-subject",1,1,0,1,1,1,0,NA,1,0,1,7,"Table 2, page 133","Pre-extinction neutral CS","Trauma reminder + extinction","Decrease","Pre-extinction scrambled CS","Experimental task","Trauma reminder + Extinction","Trauma reminder + extinction vs. Extinction","Behavioural","Imagery","Direct","Task",56,39,95,"Delayed post","Trauma film","Trauma film","1","10 minutes","Maximum distress","Intrusion-related distress","Telephone call","Self-report questionnaire","3rd day post trauma film",NA,"Retrospective","Sensory/thought combined","Null","Both conditions did not significantly in terms of emotional distress","cortisol, sAA","STAI-S","No",NA,2.11,NA,1.53,1.95333333333333,NA,1.39333333333333,"0.26",NA,NA,NA,"Not provided","Not provided",NA,"Maximum of distress; Using telephone assessment",NA,NA,"Film","Yes","Marks, 2017","Marks, 2017","Marks, 2017","Trauma reminder + extinction vs. Extinction",NA,NA,NA,"2 days",1,NA,NA,NA,NA,-0.113144104268123,0.0319434598329007,0.178727333759838,-0.463449678437406,0.237161469901161,-0.633054283796108,0.526698194776101,-0.476077801395268,0,0.000346720365368966,0,-0.00918577903676333,0
97,NA,NA,388,"MMV",83,1,"Behavioural",NA,388,2019,"Published","Journal Article","Behaviour Research And Therapy","Spatio-temporal associations with memory cues are linked to analogue traumatic intrusions","Meyer, Thomas; Ikani, Nessa; Morina, Nexhmedin","t.meyer@uni-muenster.de","10.1016/j.brat.2019.103481","Web of Science","Germany","Europe",2,96,"73","0.760416667","22.4","Within-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 3, page 7","Past verbal training","Past verbal training","Decrease","Now verbal training","Experimental task","Now verbal training","Past vs. Now verbal training","Behavioural","Verbal","Direct","Task",96,96,96,"Immediate post","Trauma film","Trauma film","2","20 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"No",NA,5.5,NA,4.4,5.4,NA,4.6,"0.1",NA,NA,NA,"Not provided","Not provided","reported intrusion frequency separately for total intrusions, image intrusion, thought intrusion~ which one to code. Mean and sd currently summed for two film clips as they were reported separately for each of the two conditions.",NA,NA,NA,"Film","No","Meyer et al., 2019","Meyer et al., 2019","Meyer et al., 2019","Past vs. Now verbal training",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.02213,0.02083,0.144326019830105,-0.305008998867007,0.260748998867007,-0.153333404649075,0.878135359040997,-0.229700679674091,0,0.00118937241345809,0,-0.0340944651961347,0
99,NA,NA,397,"MMV & SZ",85,1,"Behavioural",NA,397,2019,"Published","Journal Article","Translational Psychiatry","Investigation of the impact of total sleep deprivation at home on the number of intrusive memories to an analogue trauma","Porcheret, Kate; van Heugten-van der Kloet, Dalena; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina; Holmes, Emily A.","kate.porcheret@ndcn.ox.ac.uk","10.1038/s41398-019-0403-z","Web of Science","England","Europe",2,50,"14","0.28","25.16","Between-subject",1,1,1,1,1,1,0,1,1,1,1,10,"Page 6","Sleep","Sleep","Increase","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,26,50,"Immediate post","Trauma film","Trauma film","11","15 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress","PSG",NA,"Yes","Positive",2.32,NA,2.32,1.93,NA,1.94,"0.39","t=0.48",NA,"0.64","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2019","Porcheret et al., 2019","Porcheret et al., 2019","Sleep",NA,NA,NA,NA,1,NA,NA,0.48,NA,-0.18017,0.08045,0.283637092073657,-0.736098700464367,0.375758700464367,-0.63521311223009,0.525289432584334,-0.611197193848875,0,0.00398961512307182,0,-0.0628968355380123,0
101,NA,NA,402.5,"SZ",87,1,"Behavioural",NA,402.5,2009,"Published","Journal Article","Behaviour Research And Therapy","Tell me more: can a memory test reduce analogue traumatic intrusions?","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","j.krans@psych.ru.nl","10.1016/j.brat.2009.01.009","Web of Science","Netherlands","Europe",1,52,"37","0.711538462","19.83","Within-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 428","Recognition memory task","Memory test","Decrease","No-task","No-task","No-Task","Memory test","Behavioural","Verbal","Direct","Task",44,44,44,"Immediate post","Trauma film","Trauma film","4","11min38s","Sum Emotional Distress","Intrusion-related distress","1-week diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group difference on the intrusion-related distress (sum) between recognition-test condition and no-task condition",NA,NA,"Yes",NA,33.61,NA,47.32,46.935,NA,62.9,"-3.6",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Krans et al., 2009b","Krans et al., 2009","Krans et al., 2009b, Sum","Memory test",NA,NA,"Sum",NA,-1,NA,NA,NA,NA,0.212373046817708,0.0365757519691218,0.191247880953285,-0.16247279985073,0.587218893486146,1.11045960749538,0.26680102463132,0.567838868373468,0,0.0007034251740874,0,0.021610186158803,0
103,NA,NA,413.666666666667,"SZ",89,1,"Behavioural",NA,413.666666666667,2009,"Published","Journal Article","Behaviour Research And Therapy","Reducing depressive intrusions via a computerized cognitive bias modification of appraisals task: developing a cognitive vaccine","Lang, Tamara J.; Moulds, Michelle L.; Holmes, Emily A.","tamara.lang@psych.ox.ac.uk","10.1016/j.brat.2008.11.002","Web of Science","England","Europe",2,48,"24","0.5","29.52","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 144","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",23.5,23.5,47,"Pre","Depressing film","Trauma film","5","13 min35s","Mean Emotional Distress","Intrusion-related distress","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2min","Real Time","Thought","Positive","Negative condition reported significantly greater distress associated with throught intrusions during the provocation task than those in the positive condition",NA,NA,"No",NA,1.485,NA,1.905,3,NA,2.68,"#VALUE!","t(41)=-2.39",NA,"0.049","0.63","Cohen's d",NA,NA,-1,1,"Film","No","Lang et al., 2009","Lang et al., 2009","Lang et al., 2009","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-2.19333333333333,-0.586666666666667,0.655093596710146,0.0657675827517833,0.256451911187621,0.152447850782409,1.15773934263788,2.55445004748231,0.0106355689115375,1.67499471465686,0,0.00258526720416282,0,0.051268924490997,0
106,NA,NA,429,"SZ",92,1,"Behavioural",NA,429,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,"39","0.4875","25.21","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Verbal cognitive load and thought suppression","Thought suppression","Unspecified","Control","No-task","No-Task","Thought suppression","Behavioural","Verbal + imagery","Indirect + direct","Task",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Mean Emotional Distress","Intrusion-related distress","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found for any of the group comparisons",NA,NA,"Yes","Positive",4.05,NA,2.29,3.25,NA,2.3,"1.2",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b","Thought suppression",NA,NA,NA,NA,1,"F(3, 70)=1.26",NA,NA,NA,-0.339681713673253,0.0747989135060492,0.273493900308671,-0.875729758278248,0.196366330931742,-1.24200837126489,0.214233473422317,-1.00057608029874,0,0.00210784955962958,0,-0.0288444924164729,0
108,NA,NA,443.5,"MMV",93,2,"Behavioural",NA,443.5,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,74,"50","0.675675676","20.85","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 6","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",21.5,24,45.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",2.97,NA,2.105,2.55,NA,1.6,"0.48",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 2","van Schie et al., 2019","van Schie et al., 2019, Exp. 2","Imagery re-experience + number counting",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.224990618326404,0.0710059274907508,0.266469374395541,-0.747270592141663,0.297289355488856,-0.844339499939806,0.398479719403344,-0.705566072335768,0,0.00120807505640651,0,-0.0334440120405472,0
109,NA,NA,451,"MMV",93,3,"Behavioural",NA,451,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",4,100,"66","0.66","20.93","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 7","Recall only","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",20.3333333333333,22,42.3333333333333,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",3.2,NA,2.10666666666667,3.24,NA,2.01,"0.4",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 3","van Schie et al., 2019","van Schie et al., 2019, Exp. 3","Imagery re-experience + number counting",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,0.0202958029105378,0.0700744803965155,0.264715848404502,-0.498547259962287,0.539138865783362,0.0766701466227459,0.938885954157436,-0.00986922305887061,0,0.00291553812739988,0,-0.00151525716174427,0
111,NA,NA,466,"MMV",95,1,"Behavioural",NA,466,2019,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the effect of proactive interference control training on intrusive memories","Woud, Marcella L.; Heeren, Alexandre; Shkreli, Lorika; Meyer, Thomas; Egeri, Leonie; Cwik, Jan C.; Zlomuzica, Armin; Kessler, Henrik; Margraf, Juergen","marcella.woud@rub.de","10.1080/20008198.2019.1611092","Web of Science","Germany","Europe",2,54,"44","0.814814815","21.24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 7","Low proactive interference","Low resistance to proactive interference","Unspecified","High proactive interference","Experimental task","High resistance to Proactive Interference","Low vs. High resistance to proactive interference","Behavioural","Other","Indirect","Task",28,26,54,"Pre","Trauma film","Trauma film","16","15 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"No",NA,41.43,NA,21.75,39.94,NA,23.61,"1.49","t(52)=-.241",NA,"0.81","0.07","Cohen's d",NA,NA,NA,NA,"Film","No","Woud et al., 2019","Woud et al., 2019","Woud et al., 2019","Low vs. High resistance to proactive interference",NA,NA,NA,NA,1,NA,NA,0.241,0.07,-0.06479,0.07421,0.272415124396572,-0.598723643817282,0.469143643817282,-0.237835546552404,0.812008647430094,-0.295343458123785,0,0.00103756546901303,0,-0.0320081274737787,0
112,NA,NA,472,"MMV",96,1,"Brain Stimulation",NA,472,2019,"Published","Journal Article","Cognitive Therapy And Research","Does transcranial direct current stimulation affect post-stressor intrusive memories and rumination? an experimental analogue study","Voss, Maria; Ehring, Thomas; Wolkenstein, Larissa","Larissa.Wolkenstein@psy.lmu.de","10.1007/s10608-018-9976-8","Web of Science","Germany","Europe",3,118,"118","1","23.32","Between-subject",1,1,1,1,1,1,0,NA,1,1,1,9,"Table 2, page 541","Cathodal TDCS","Cathodal tdcs","Increase","Sham TDCS","Experimental task","Placebo","Cathodal tdcs","Neuromodulation",NA,NA,NA,30,34,64,"Pre","Trauma film","Trauma film","Not Reported","14 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusive memories questionnaire","Self-report questionnaire","Same day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,"rumination","No",NA,3.575,NA,1.315,3.15,NA,1.33,"0.62",NA,"Not reported",">0,1","Not reported",NA,"How to classify the tdcs study as behavioural, neural etc? Used an intrusion questionnaire not previously used in other studies~ is this study eligible for our meta? Also do we code distress as it doesn't ask for distress associated with each intrusion; consult dr. hu on classification of study type, consult dr. hu about whether to code total ies-r/ies or just the intrusion subscale score; osf pre-registration; do we code for vividness or not include in the pre-reg",NA,NA,NA,"Film","No","Voss et al., 2019","Voss et al., 2019","Voss et al., 2019","Cathodal tdcs",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.321490219808943,0.0509888284376994,0.225807060203394,-0.764072057807596,0.12109161818971,-1.42373856477013,0.154522165649293,-1.07466114714353,0,0.0044142383825362,0,-0.0464748269693045,0
116,NA,NA,480.5,"SZ",99,1,"Behavioural",NA,480.5,2007,"Published","Journal Article","Behaviour Research And Therapy","The effect of cognitive load and hyperarousal on negative intrusive memories","Nixon, Reginald D. V.; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.a","10.1016/j.brat.2007.06.010","Web of Science","Australia","Australia",3,65,"51","0.784615385","22.92","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 2657, Table 1","Hyperventilation provocation test (HVPT)","Memorize numbers","Increase","No-task","No-task","No-Task","Memorize numbers","Behavioural","Verbal","Indirect","Task",22,21,43,"Peri","Trauma film","Trauma film","1","5min","Mean Emotional Distress","Intrusion-related distress","Intrusion monitoring","Lab-based intrusion monitoring task","Same day post trauma film","5min","Real Time",NA,"Null","There were no significant differences between the groups in relation to the distress caused by these intrusions during the monitoring period",NA,NA,"Yes","Null",5.2,NA,2.52,5.67,NA,2.27,"0.14",NA,NA,"0.21","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Nixon et al., 2007","Nixon et al., 2007","Nixon et al., 2007","Memorize numbers",NA,NA,NA,NA,0,"F(2, 61) = 1.61,",NA,NA,NA,0.176676151151265,0.0753000713953451,0.274408584769765,-0.361164674997473,0.714516977300004,0.6438433815746,0.519676999452724,0.382601239803799,0,0.00420039501136145,0,0.0168596261901442,0
117,NA,NA,490.5,"MMV",100,1,"Behavioural",NA,490.5,2020,"Published","Journal Article","Clinical Psychological Science","Do cognitive tasks reduce intrusive-memory frequency after exposure to analogue trauma? an experimental replication","Badawi, Amalia; Berle, David; Rogers, Kris; Steel, Zachary","david.berle@uts.edu.au","10.1177/2167702620906148","Web of Science","Australia","Australia",3,107,"67","0.626168224","28.98","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,NA,"Reactivation plus Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",33,34,67,"Immediate post","Trauma film","Trauma film","11","10.5 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"No",NA,2.035,NA,1.85,2.26,NA,1.9,"-0.25",NA,NA,NA,"Not provided","Not provided","Did not report emotional distress results in the paper but mentioned they measured it on VAS for intrusion diary ; consult dr. hu; stats obtained from the author via email",NA,NA,NA,"Film","No","Badawi et al., 2020","Badawi et al., 2020","Badawi et al., 2020","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.118834211221202,0.0478610553855977,0.218771696948206,-0.309958314797282,0.547626737239686,0.543188231745241,0.587000208376039,0.243373895682275,0,0.000115388934054167,0,0.00986871580446566,0
118,NA,NA,493,"SZ",101,1,"Behavioural",NA,493,2007,"Unpublished","Dissertation",NA,"The effects of training an interpretation bias on later intrusive recollection in an analogue study of post traumatic stress disorder","Postma, Peggy","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,52,"35","0.673076923","29.3","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 92, Table 6","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",20,22,42,"Pre","Trauma film","Trauma film","11","~17.51min","Mean Emotional Distress","Intrusion-related distress","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Positive","participants undergoing positive interpretation training would rate intrusions as less distressing than participants who had undergone negative interpretation training. ",NA,NA,"No",NA,15.48,NA,13.2,24.7,NA,18.4,"-9.22","t(40)=1.77",NA,"0.04 (one-tailed)","0.28","Cohen's d",NA,NA,NA,NA,"Film","No","Postma, 2007","Postma, 2007","Postma, 2007","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-1.77,-0.28,0.56045,0.09919,0.314944439544501,-0.0568411015072224,1.17774110150722,1.7795202252517,0.0751545120318912,1.37131456652321,0,0.0168647258222528,0,0.130521219763961,0
120,NA,NA,501.5,"MMV & SZ",103,1,"Pharmacological","Propranolol",501.5,2020,"Published","Journal Article","Psychological Medicine","Reduction in the occurrence of distressing involuntary memories following propranolol or hydrocortisone in healthy women","Kamboj, Sunjeev K.; Gong, An Tong; Sim, ZhiHui; Rashid, Adrihani A.; Baba, Ami; Iskandar, Georges; Das, Ravi K.; Curran, H. Valerie","sunjeev.kamboj@ucl.ac.uk","10.1017/S0033291719001028","Web of Science","England","Europe",3,88,"88","1","23.5341","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Reported by researcher via email","Propranolol","Propranolol","Decrease","Placebo","Experimental task","Placebo","Propranolol","Pharmacological",NA,NA,NA,24.5,28,52.5,"Immediate post","Trauma film","Trauma film","2","15 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress","HR, Cortisol, eye tracking",NA,"Yes","Null",3.0993,NA,1.09154,3.6207,NA,0.929,"-0.7453",NA,NA,NA,"Not provided","Not provided","Reported by researcher via email","Figure S2. Only predicted mean was drawn. Unlikely to draw raw mean/SD from plot",NA,NA,"Film","Yes","Kamboj et al., 2019","Kamboj et al., 2019","Kamboj et al., 2019","Propranolol",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.49713284393292,0.0636192630841822,0.252228592915597,0.0027648018183492,0.991500886047491,1.97096149245567,0.048728280551828,1.35876241835471,0.5,0.00873592405929696,0,0.0628974180015889,0
125,1,1,529,"MMV",108,1,"Behavioural",NA,529,2021,"Published","Journal Article","Behaviour Research And Therapy","Intrusive memories as conditioned responses to trauma cues: an empirically supported concept?","Franke, L. K., Rattel, J. A., Miedl, S. F., Danböck, S. K., Bürkner, P. C., & Wilhelm, F. H. ","lailakatharina.franke@sbg.ac.at","10.1016/j.brat.2021.103848","PROQUEST","Austria","Europe",2,84,"84","1","22.43","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Table 4, page 9","Extinction","Extinction","Decrease","No-Task","No-task","No-Task","Extinction","Behavioural","Imagery","Direct","Task",58,26,84,"Immediate post","Trauma film","Trauma film","6","16 seconds","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","4 days","Real Time",NA,"Null","No group differences on emotional distress between extinction and no-task groups","SCR",NA,"No",NA,44.51,NA,24.55,48.91,NA,24.08,"-4.4",NA,"Not provided",NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Franke et al., 2020","Franke et al., 2020","Franke et al., 2020","Extinction",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.17862,0.05589,0.236410659658147,-0.284744892929967,0.641984892929967,0.755549687388408,0.449919231053357,0.436006623325275,0,0.00233697534268741,0,0.0480325774034719,0
126,NA,NA,537.5,"MMV & SZ",109,1,"Behavioural",NA,537.5,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,120,"99","0.825","21.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 7","Low visually arresting","Low visual stimulation","Unspecified","No-Task","No-task","No-Task","Visual stimulation","Behavioural","Imagery","Indirect","Task",40,40,80,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary mean distress between L-VA and no-task control group",NA,NA,"No",NA,3.5,NA,1.95,3.3,NA,1.8,"0.6",NA,NA,"0.17","0.03","partial eta sqaured",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 1","Meyer et al., 2020","Meyer et al., 2020, Exp. 1","Visual stimulation",NA,NA,NA,NA,0,"F (2,117) =1.78",NA,NA,NA,-0.0943253202522131,0.0402622615018448,0.200654582558796,-0.487608302067454,0.298957661563028,-0.470088044087274,0.638292115711242,-0.430190912571519,0,0.00604207534590053,0,-0.0178687583620175,0
