"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
82,1,1,338,"MMV",71,1,"Behavioural",NA,338,2019,"Published","Journal Article","Anxiety Stress And Coping","Increasing self-efficacy reduces visual intrusions to a trauma-film paradigm","Rahman, Nadia; Horesh, Danny; Kouri, Nicole A.; Lev-Ari, Rony Kapel; Titcombe-Parekh, Roseann; Bryant, Richard A.; Marmar, Charles R.; Brown, Adam D.","brownad@newschool.edu, ","10.1080/10615806.2019.1566532","Web of Science","USA","North america",3,62,"49","0.79032258","33.79","Between-subject",1,1,0,1,1,1,0,0,0,1,0,6,"Table 3, page 207","High self efficacy","High self efficacy","Decrease","No self efficacy (puzzles and verbal tests)","Experimental task","Control (puzzles and verbal tests)","Self efficacy","Behavioural","Other","Indirect","Task",18,23,41,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusions diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,2.75,NA,7.05,6.75,NA,8.22,"-4",NA,"Not reported",NA,"Not reported",NA,"Control group completed an experimental task unrelated to induction",NA,NA,NA,"Film","No","Rahman et al., 2019","Rahman et al., 2019","Rahman et al., 2019","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.50732,0.10217,0.50732,0.319644366,-0.119182801,1.133823113,1.587139365,0.112481084
82,NA,NA,339,"MMV",71,1,"Behavioural",NA,339,2019,"Published","Journal Article","Anxiety Stress And Coping","Increasing self-efficacy reduces visual intrusions to a trauma-film paradigm","Rahman, Nadia; Horesh, Danny; Kouri, Nicole A.; Lev-Ari, Rony Kapel; Titcombe-Parekh, Roseann; Bryant, Richard A.; Marmar, Charles R.; Brown, Adam D.","brownad@newschool.edu, ","10.1080/10615806.2019.1566532","Web of Science","USA","North america",3,62,"49","0.79032258","33.79","Between-subject",1,1,0,1,1,1,0,0,0,1,0,6,"Table 3, page 207","Low self efficacy","Low self efficacy","Increase","No self efficacy (puzzles and verbal tests)","Experimental task","Control (puzzles and verbal tests)","Self efficacy","Behavioural","Other","Indirect","Task",21,23,44,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusions diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,5.78,NA,7.641,6.75,NA,8.22,"-0.97",NA,"Not reported",NA,"Not reported",NA,"Control group completed an experimental task unrelated to induction",NA,NA,NA,"Film","No","Rahman et al., 2019","Rahman et al., 2019","Rahman et al., 2019","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.11983,0.09126,0.11983,0.302093477,-0.472277848,0.711928582,0.396649964,0.691625602
83,1,1,340,"SZ",72,1,"Behavioural",NA,340,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing unwanted trauma memories by imaginal exposure or autobiographical memory elaboration: an analogue study of memory processes","Ehlers, Anke; Mauchnik, Jana; Handley, Rachel","anke.ehlers@kcl.ac.uk","10.1016/j.jbtep.2010.12.009","Web of Science","England","Europe",3,122,"64","0.524590164","30.7834","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 72","Imaginal exposure group","Writing-based imagery re-experience","Decrease","Control group (word task)","Experimental task","Control (word task)","Imagery re-experience","Behavioural","Imagery","Direct","Task",41,41,82,"Immediate post","Picture stories","Viewing pictures stories","8 analogue “traumatic” + 8 neutral picture stories","14.66667min","Intrusion Frequency","Intrusion frequency","Intrusive memories interview (0-7 Likert scale)","Self-report questionnaire","4 weeks post trauma film","past 2 weeks","Retrospective","Not provided","Positive","Imaginal exposure group reported fewer intrusion than control group in the interview",NA,NA,"Yes","Null",0.46,NA,0.87,1.02,NA,1.93,"-0.56",NA,NA,"0.032","0.029","eta squared",NA,NA,NA,NA,"Picture","No","Ehlers et al., 2012","Ehlers et al., 2012","Ehlers et al., 2012","Imagery re-experience",NA,NA,NA,NA,-1,"F(1,118) = 3.46",NA,NA,NA,-0.37057,0.04962,0.37057,0.22275058,-0.066020479,0.807161794,1.663612538,0.096189885
83,NA,NA,341,"SZ",72,1,"Behavioural",NA,341,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing unwanted trauma memories by imaginal exposure or autobiographical memory elaboration: an analogue study of memory processes","Ehlers, Anke; Mauchnik, Jana; Handley, Rachel","anke.ehlers@kcl.ac.uk","10.1016/j.jbtep.2010.12.009","Web of Science","England","Europe",3,122,"64","0.524590164","30.7834","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 72","Memory elaboration group","Autobiographical memory elaboration","Decrease","Control group (word task)","Experimental task","Control (word task)","Autobiographical memory elaboration","Behavioural","Verbal","Direct","Task",40,41,81,"Immediate post","Picture stories","Viewing pictures stories","8 analogue “traumatic” + 8 neutral picture stories","14.66667min","Intrusion Frequency","Intrusion frequency","Intrusive memories interview (0-7 Likert scale)","Self-report questionnaire","4 weeks post trauma film","past 2 weeks","Retrospective","Not provided","Positive","Memory elaboration group reported fewer intrusion than control group in the interview",NA,NA,"Yes","Null",0.56,NA,1.27,1.02,NA,1.93,"-0.46",NA,NA,"0.032","0.029","eta squared",NA,NA,NA,NA,"Picture","No","Ehlers et al., 2012","Ehlers et al., 2012","Ehlers et al., 2012","Autobiographical memory elaboration",NA,NA,NA,NA,-1,"F(1,118) = 3.46",NA,NA,NA,-0.27819,0.04987,0.27819,0.223311383,-0.159495742,0.715884878,1.245769761,0.212848934
83,NA,NA,342,"SZ",72,1,"Behavioural",NA,342,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing unwanted trauma memories by imaginal exposure or autobiographical memory elaboration: an analogue study of memory processes","Ehlers, Anke; Mauchnik, Jana; Handley, Rachel","anke.ehlers@kcl.ac.uk","10.1016/j.jbtep.2010.12.009","Web of Science","England","Europe",3,122,"64","0.524590164","30.7834","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 72","Imaginal exposure group","Writing-based imagery re-experience","Decrease","Control group (word task)","Experimental task","Control (word task)","Imagery re-experience","Behavioural","Imagery","Direct","Task",41,41,82,"Immediate post","Picture stories","Viewing pictures stories","8 analogue “traumatic” + 8 neutral picture stories","14.66667min","Intrusion Frequency","Intrusion frequency","Intrusive memories interview (0-7 Likert scale)","Self-report questionnaire","3 months post trauma film","past 2 weeks","Retrospective","Not provided","Null","Not provided",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Contact author",NA,NA,NA,"Picture","No","Ehlers et al., 2012","Ehlers et al., 2012","Ehlers et al., 2012","Imagery re-experience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,343,"SZ",72,1,"Behavioural",NA,343,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Reducing unwanted trauma memories by imaginal exposure or autobiographical memory elaboration: an analogue study of memory processes","Ehlers, Anke; Mauchnik, Jana; Handley, Rachel","anke.ehlers@kcl.ac.uk","10.1016/j.jbtep.2010.12.009","Web of Science","England","Europe",3,122,"64","0.524590164","30.7834","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"page 72","Memory elaboration group","Autobiographical memory elaboration","Decrease","Control group (word task)","Experimental task","Control (word task)","Autobiographical memory elaboration","Behavioural","Verbal","Direct","Task",40,41,81,"Immediate post","Picture stories","Viewing pictures stories","8 analogue “traumatic” + 8 neutral picture stories","14.66667min","Intrusion Frequency","Intrusion frequency","Intrusive memories interview (0-7 Likert scale)","Self-report questionnaire","3 months post trauma film","past 2 weeks","Retrospective","Not provided","Null","Not provided",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Contact author",NA,NA,NA,"Picture","No","Ehlers et al., 2012","Ehlers et al., 2012","Ehlers et al., 2012","Autobiographical memory elaboration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,1,1,344,"MMV",73,1,"Behavioural",NA,344,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 1, page 33","Tetris (NO PRIOR MEMORY REACTIVATION)","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",6.45,2.09,10.24,7.18,2.14,10.25,"-0.73",NA,NA,"0.676","0.14","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Tetris",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.07006,0.0852,0.07006,0.291885498,-0.502035878,0.642155276,0.240024597,0.810311189
84,NA,NA,345,"MMV",73,1,"Behavioural",NA,345,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 2, page 33","Tetris (NO PRIOR MEMORY REACTIVATION)","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Imagery","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",3.56,0.8,3.9,2.66,0.83,3.99,"0.9",NA,NA,"0.128","0.48","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Tetris",NA,NA,NA,NA,1,NA,NA,NA,NA,0.22435,0.08568,-0.22435,0.292712135,-0.798067845,0.349363725,-0.766459717,0.443402812
84,NA,NA,346,"MMV",73,1,"Behavioural",NA,346,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 1, page 33","Exercise (NO PRIOR MEMORY REACTIVATION)","Exercise only","Decrease","No-Task","No-task","No-Task","Exercise","Behavioural","Other","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",9.32,3.18,15.59,7.18,2.14,10.25,"2.14",NA,NA,"0.226","0.33","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Exercise",NA,NA,NA,NA,1,NA,NA,NA,NA,0.15879,0.08541,-0.15879,0.292255297,-0.731608676,0.414032088,-0.5433205,0.586909152
84,NA,NA,347,"MMV",73,1,"Behavioural",NA,347,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 2, page 33","Exercise (NO PRIOR MEMORY REACTIVATION)","Exercise only","Decrease","No-Task","No-task","No-Task","Exercise","Behavioural","Other","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Null",2.9,0.48,2.38,2.66,0.83,3.99,"0.24",NA,NA,"0.608","0.16","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Exercise",NA,NA,NA,NA,1,NA,NA,NA,NA,0.07221,0.0852,-0.07221,0.29189108,-0.64431911,0.499893924,-0.247395682,0.804602015
85,1,1,348,"MMV & SZ",74,1,"Behavioural",NA,348,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",2,40,"29","0.725","22.8","Between-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 3","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",21,19,40,"Immediate post","Trauma film","Trauma film","20","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Positive","Wakeful rest had lower intrusions than 0-back vigilance task",NA,NA,"Yes","Null",4.85,NA,3.45,8.34,NA,6.44,"-3.49","t(37)=2.04",NA,"0.049","0.65","Cohen's d",NA,NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 1","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 1","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,-2.04,-0.65,-0.672,0.1059,0.672,0.325415719,0.034183014,1.309812631,2.065044139,0.038918824
86,NA,1,349,"MMV & SZ",74,2,"Behavioural",NA,349,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",1,45,"36","0.8","22.7","Within-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 4,5","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",45,45,45,"Immediate post","Trauma film","Trauma + Neutral Film","10 negative + 10 neutral","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Positive","Wakeful rest had lower intrusions than 0-back vigilance task",NA,NA,"Yes","Null",1.97,NA,2.76,2.76,NA,3.96,"-0.79",NA,NA,"< .05","Not provided","Not provided","Experimental manipulation counterbalanced within subject with a minimum of 1 day difference, so whether manipulation immediate or delayed post? And when intrusion diary exactly started?",NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 2","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 2","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.22948,0.04474,0.22948,0.211511234,-0.185083557,0.64404048,1.084946919,0.277945166
86,NA,NA,350,"MMV & SZ",74,2,"Behavioural",NA,350,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",1,45,"36","0.8","22.7","Within-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 4,5","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",45,45,45,"Immediate post","Trauma film","Trauma + Neutral Film","10 negative + 10 neutral","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film",NA,"Real Time","Not provided","Positive","Wake rest group showed lower intrusion frequency in intrusion provaction task than vigilence group",NA,NA,"Yes","Null",1.44,NA,1.56,2.18,NA,2.28,"-0.74",NA,NA,"< .05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 2","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 2","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.37558,0.04523,0.37558,0.212668983,-0.041255164,0.79240725,1.766012312,0.077393783
87,1,1,351,"SZ",75,1,"Behavioural",NA,351,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Not provided","Oxytocin + Secure priming (think and write about an attachment figure)","Oxytocin + attachment priming","Unspecified","Oxytocin + Neutral priming (Irrelevant writing task)","Experimental task","Oxytocin + Control (Irrelevant writing task)","Attachment priming","Behavioural","Emotion","Indirect","Task",25,24,49,"Pre","Trauma film","Trauma film","3","4min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary intruision  between OT secure priming and OT neutral group","Heart rate response; Skin conductance level",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Contact author; in their Table 1, they provided median and Interquartile ranges",NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Attachment priming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,352,"SZ",75,1,"Behavioural",NA,352,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Not provided","Placebo + Secure priming (think and write about an attachment figure)","Placebo + attachment priming","Decrease","Placebo + Neutral priming (Irrelevant writing task)","Experimental task","Placebo + Control (Irrelevant writing task)","Attachment priming","Behavioural","Emotion","Indirect","Task",25,25,50,"Pre","Trauma film","Trauma film","3","4min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary intruision  between PL secure priming and Pl neutral group","Heart rate response; Skin conductance level",NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not provided","Not provided","Contact author; in their Table 1, they provided median and Interquartile ranges",NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Attachment priming",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,353,"SZ",75,1,"Pharmacological","Oxytocin",353,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Not provided","Oxytocin + Secure priming (think and write about an attachment figure)","Oxytocin + attachment priming","Unspecified","Placebo + Secure priming (think and write about an attachment figure)","Experimental task","Placebo + Attachment Priming","Oxytocin","Pharmacological",NA,NA,NA,25,25,50,"Pre","Trauma film","Trauma film","3","4min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary intruision between OT + secure priming and PL + secure priming group","Heart rate response; Skin conductance level",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not provided","Not provided","Contact author; in their Table 1, they provided median and Interquartile ranges",NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Oxytocin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,354,"SZ",75,1,"Pharmacological","Oxytocin",354,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Not provided","Oxytocin + Neutral priming (Irrelevant writing task)","Oxytocin + control (irrelevant writing task)","Decrease","Placebo + Neutral priming (Irrelevant writing task)","Experimental task","Placebo + Control (Irrelevant writing task)","Oxytocin","Pharmacological",NA,NA,NA,24,25,49,"Pre","Trauma film","Trauma film","3","4min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary intruision between OT + neutral priming and PL + neutral priming group","Heart rate response; Skin conductance level",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not provided","Not provided","Contact author; in their Table 1, they provided median and Interquartile ranges",NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Oxytocin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,NA,NA,355,"SZ",75,1,"Behavioural",NA,355,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 8 ","Oxytocin + Secure priming (think and write about an attachment figure)","Oxytocin + attachment priming","Unspecified","Oxytocin + Neutral priming (Irrelevant writing task)","Experimental task","Oxytocin + Control (Irrelevant writing task)","Attachment priming","Behavioural","Emotion","Indirect","Task",25,24,49,"Pre","Trauma film","Trauma film","3","4min","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group difference on diary distress  between OT secure priming and OT neutral group","Heart rate response; Skin conductance level",NA,"No",NA,0.76,NA,0.78,1.3,NA,1.09,"-0.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Attachment priming",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.56255,0.0849,0.56255,0.291368966,-0.008533327,1.133633018,1.930712987,0.053518556
87,NA,NA,356,"SZ",75,1,"Behavioural",NA,356,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of attachment security priming and oxytocin on physiological responses to trauma films and subsequent intrusions","Karl, Anke; Carnelley, Katherine B.; Arikan, Gizem; Baldwin, David S.; Heinrichs, Markus; Stopa, Lusia","a.karl@exeter.ac.uk","10.1016/j.brat.2021.103845","PsycInfo & ProQuest","England","Europe",4,99,"70","0.707070707","21.21","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 8 ","Placebo + Secure priming (think and write about an attachment figure)","Placebo + attachment priming","Decrease","Placebo + Neutral priming (Irrelevant writing task)","Experimental task","Placebo + Control (Irrelevant writing task)","Attachment priming","Behavioural","Emotion","Indirect","Task",25,25,50,"Pre","Trauma film","Trauma film","3","4min","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group difference on diary distress  between PL secure priming and PL neutral group","Heart rate response; Skin conductance level",NA,"No",NA,0.79,NA,0.79,1.13,NA,0.98,"-0.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Film","Yes","Karl et al., 2021","Karl et al., 2021","Karl et al., 2021","Attachment priming",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.37598,0.08141,0.37598,0.285330719,-0.183266947,0.93522947,1.317703411,0.187602952
